worker	sentence	label
aki98	#0782	Japanese culture has not yet have a mind set to cultivate self disciplines.
aki98	#0157	Two actresses totally amused their male fans.
aki98	#0105	He works as a scaffolding worker at a construction company.
aki98	#0070	Committee members performed greeting activities.
aki98	#0011	I think that the movie was created in earlier Showa era.
aki98	#0185	People in front of me expect me.
aki98	#0296	The costs of creating an index and searching are trade off.
aki98	#0079	Quite a lot of companies called me for requests.
aki98	#0705	When advertising, you have to obtain the city principal's permission.
aki98	#0635	I have hard time writing comments.
aki98	#0333	He created old era toys together.
aki98	#0373	An administrator immediately deletes personal information.
aki98	#0567	Each era has its own color.
aki98	#0347	He performs developments and consulting of a business brand.
aki98	#0673	Soon I got a fever of almost 40 degree.
aki98	#0553	It has almost similar functions with an asphalt mixture.
aki98	#0728	2,707 objects were designated as important tangible craftsmanship treasures.
aki98	#0302	We have many achievements in industry related system developments.
aki98	#0588	Each has its own character in its taste and scent.
aki98	#0029	He decided that a plan must be submitted within one year.
aki98	#0413	He saw other products of this author in July.
aki98	#0298	Most islands have at least one thing like this.
aki98	#0341	He changes the functions and modifies the balance if necessary.
aki98	#0240	Many students do part-time jobs.
aki98	#0371	An education reform committee suggested 7 plans.
aki98	#0336	A professor gave a keynote speech on this theme.
aki98	#0151	We do not sell our products to residents in Europe.
aki98	#0571	Employees keep having such recognition.
aki98	#0536	It means a lot to Yamada.
aki98	#0334	He continuously improves a blog system.
aki98	#0555	It had as much as 90 years history.
aki98	#0359	A program automatically sells and buys stocks.
aki98	#0193	He requests the city principal for a pre-conference.
aki98	#0407	Cows gaze at us with big eyes.
aki98	#0399	Our company cares about the health of homes and families.
aki98	#0232	I'm already excited as a fan of pacific league.
aki98	#0488	It is definitely better for people who buy it from now.
aki98	#0129	A responsible staff has a meeting with a craftsman.
aki98	#0585	He held a camera in his hand wearing all leather clothes.
aki98	#0721	Most people are damaged in some ways.
rollins31	#0393	He is seriously thinking about moving to a nearby company.
rollins31	#0171	Yamada-san and the sound person are working on the time and other things.
rollins31	#0583	Everyone doesn't have their homepage yet.
rollins31	#0620	You can try making ramen yourself.
rollins31	#0747	A lot of people took advantage of the service.
rollins31	#0716	Yamada-sensei explained the class's content to him.
rollins31	#0220	Most people practiced the action.
rollins31	#0221	The left-wing and anti-establishment groups spoke.
rollins31	#0318	Of the people to leave early, the ages ranged from just below 15 up to almost 60.
rollins31	#0646	Everyone was able to get back with no trouble.
koujikouji44	#0377	The day`s engine  will be supportted by the staff 
koujikouji44	#0196	More than 15th million people will  travel oberseas
koujikouji44	#0531	Such a person have Absolute confidence　usually
koujikouji44	#0038	People suffering from dementia　live together
koujikouji44	#0337	He`ll conduct  a method of implementation　of 　the seminar
koujikouji44	#0737	Corporation　of 56%　got loans for bankroll
koujikouji44	#0360	We offer a variety of services for company member
koujikouji44	#0529	We were  intersted in such a softcrunchy　very much
koujikouji44	#0338	he transmitｔs and interchanges information for  place`s parental care　actively
koujikouji44	#0223	The man i think do everything right failed
mm1101	#0265	There is a store and it takes one hour by car.
mm1101	#0622	We can treat the patients who have chronic pain and cancer pain.
mm1101	#0181	I felt dizzy by hearing my boss’s strong saying.
mm1101	#0462	That is he who see a display of PC beyond Yamada’s shoulder. 
mm1101	#0617	It is easily to set a weekly schedule.
mm1101	#0378	I will explain how to use for people who actually use it.
mm1101	#0364	It is prohibited to do below in case of using this service.
mm1101	#0351	First he check your health every morning.
mm1101	#0278	There are lots of stages of Noh which are the nice view of red leaves in this country.
mm1101	#0562	He has two things that she loves.
mm1101	#0015	I hope he will be a presence of aboves.
mm1101	#0111	He will help you to make dinners and sweets.
mm1101	#0451	He will see the products in this category more.
mm1101	#0551	I have a child who is the same age as you.
mm1101	#0543	You should have your own opinion.
mm1101	#0514	There are lots of companies in England in major European logistics companies.
mm1101	#0631	I can finally get time to organize it.
mm1101	#0592	Not all people have a mobile phone.
mm1101	#0307	He told me clearly what he is going to do.
mm1101	#0731	The watercolor course got an interview from the magazine.
hmlncs	#0643	I always want him to be above
hmlncs	#0561	Everyone has their own characteristics
hmlncs	#0350	Be sure to confirm the order details to the customer
hmlncs	#0624	I can not respond afterwards by anonymity
hmlncs	#0049	You have made a transfer time of 1 second
hmlncs	#0584	Many people had time for meditation
hmlncs	#0601	You can reserve a hotel in Japanese easily in Japan
hmlncs	#0474	The sound of the second hand of the watch is very comfortable to the ear
hmlncs	#0700	If you make a mistake in timing you will not get any speed
hmlncs	#0230	People looking at it noticed
ktks4811	#0707	He was approved by the mayor in advance. 
ktks4811	#0718	First he receives a job offer from a company.
ktks4811	#0719	I have had the same question from many people. 
ktks4811	#0676	He got out from the entrance of the train station near his house on the way back home. 
ktks4811	#0173	A consumer fills out the application form for a credit company.
ktks4811	#0733	I had impression that the person who was in front of me would win. 
ktks4811	#0189	In general, the dead line for the proposal is within a year. 
ktks4811	#0408	He is most likely going to the open class day. 
ktks4811	#0215	He will request some materials about each insurance company. 
ktks4811	#0558	It has greatly relation to our lives.
hmlncs	#0135	A number of people took a commemorative photo
hmlncs	#0354	He made an assessment of the physical properties and lifetime characteristics of the material
hmlncs	#0381	The municipality must first think about how to make happiness
hmlncs	#0209	A wise person pretends to be a stupid general
hmlncs	#0476	It is well-balanced as it protrudes a little.
hmlncs	#0538	Every child has such a sensitivity
hmlncs	#0328	Mainly the following projects are conducted by the university
hmlncs	#0394	I am planning on December 4th
hmlncs	#0422	Last night, he dreamed of a long time ago
hmlncs	#0773	There is no reason why such pitiful young people belong to such institution
hmlncs	#0290	There are 2 pieces of information on this page
hmlncs	#0052	A junior high school sophomore experience workplace experience
hmlncs	#0628	Recently I can not update my blog as I want
hmlncs	#0297	The reduction and exemption system of National Health Insurance tax, there are two system
hmlncs	#0204	A person who does not know about home making makes such calculations
hmlncs	#0375	Cultural circle will exhibit works
hmlncs	#0324	The weather condition means that the selected item is larger than the set value
hmlncs	#0726	It is the first time in the country to receive the transfer of authority directly from prefectures
hmlncs	#0235	Mr. Yamada's mother consulted the teacher
hmlncs	#0702	Regularly undergo the examination of institutions of local public entities
hmlncs	#0270	I tend to like, people who act committed
hmlncs	#0218	Tax certificate transmission period is from 1st to 15th
hmlncs	#0156	The purpose of the service is to reduce the burden on the family
hmlncs	#0383	I always think about that
hmlncs	#0331	We provide infectious disease information and medical information for medical staff
hmlncs	#0466	It seems various people is viewing this blog
hmlncs	#0283	It has a blood circulation promoting effect
hmlncs	#0288	In the committee, there was a report to the effect that you want to be completed during the current fiscal year
hmlncs	#0392	Each will again think about the way of education
hmlncs	#0704	She had surgery for breast cancer 5 years ago at a university hospital
hmlncs	#0745	He received an award of disaster prevention contributor than Prime Minister
hmlncs	#0744	To women in their 30s, it has received a lot of support
hmlncs	#0400	He thinks seriously about purchasing it
hmlncs	#0560	Everyone has qualification as a first-class skill
hmlncs	#0616	Caregiver can use external nursing care insurance service
hmlncs	#0549	31 people have some physical disabilities
hmlncs	#0368	We will invite opinions as follows
hmlncs	#0332	We will assist daily living with those who need nursing care
hmlncs	#0681	Directory access error occurs
hmlncs	#0074	Children's representatives greeted their parents and grandparents
hmlncs	#0520	The current medical system is very problematic
hmlncs	#0384	I am thinking of two concrete ways
hmlncs	#0404	We must consider the mechanism of society where guns can not be obtained
hmlncs	#0611	Always free to work at any time
hmlncs	#0169	Yamada and Sato practice singing together
hmlncs	#0692	Such a person sometimes comes on the television
hmlncs	#0770	There are few such places in the vicinity
hmlncs	#0626	Easy change of password
hmlncs	#0396	Consider environmental issues and the future direction
hmlncs	#0042	A certain passport's remaining period is required
GPJP	#0724	More than a thousand consultations has already arrived to me from all over the country.
GPJP	#0294	There are many cases that it is not appreciated on the spot.
GPJP	#0363	Our company has set up the venue.
GPJP	#0534	It has a certain influence on the policy of the US government.
GPJP	#0143	He gives a good morning kiss on her lips.
GPJP	#0575	A person who understands others must be wiser.
GPJP	#0320	He does not hesitate to speak up his opinions to his teachers and friends.
GPJP	#0309	More than 80% of restaurants use their own made noodles.
GPJP	#0010	I suppose that the work is from around the Momoyama period.
GPJP	#0141	Four people notified Mayor Yamada that they have received awards yesterday.
hmlncs	#0282	There are such words in the Bible
hmlncs	#0326	It is him who principally conducts improvement research on processing technology
hmlncs	#0769	There are countless examples of memorizing meanings by mistake
hmlncs	#0325	He worked in an area of over 60 countries for nearly 10 years
hmlncs	#0361	He conducts business consulting services for small business
hmlncs	#0357	It will automatically calculate the end time
hmlncs	#0654	He leaves the room as soon as he stands up
hmlncs	#0710	It is affected by the Mediterranean culture
hmlncs	#0621	You can easily daily calorie calculation
hmlncs	#0418	For more information, please look at the company's website
GPJP	#0469	He gazed outside through the cafe window.
GPJP	#0692	This type of people appear on TV sometimes.
GPJP	#0340	In case of too many applicants, he will coordinate the schedule.
GPJP	#0330	We shall support and act proactively for the locals.
GPJP	#0015	I have always admired him and would like him to stay the same.  
GPJP	#0378	For people, who actually use the product, I will advise how to use it.
GPJP	#0344	He practises an hour and a half in the gym. 
GPJP	#0731	Water colour painting class was interviewed by a magazine.
GPJP	#0418	Please refer to the homepage for more details.
GPJP	#0380	He comes up with the ideas about how to go on diet.
allearz33	#0654	He stands up and walks out of the room after that.
allearz33	#0514	Major European logistics companies comprise many British enterprises.
allearz33	#0422	Last night he had an old dream for the first time in a while.
allearz33	#0332	We provide daily life assistance for those who need care.
allearz33	#0326	He mainly performs the improvement research on the processing technology.
allearz33	#0244	It has a very strong effect on cavity prevention.
allearz33	#0111	He helps cooking supper and making sweets together.
allearz33	#0541	One software has both of the functions.
allearz33	#0350	We never fail to confirm the order details with whom placed an order.
allearz33	#0717	I was reported that the operation of the Public Transportation Priority System has been launched.
GPJP	#0540	Japan has the most advanced technology.
GPJP	#0676	After work he got out at his local station.. 
GPJP	#0404	We should think of a social system where a gun is not easily obtainable.
GPJP	#0308	Mr Yamada said it to me with a relief. 
GPJP	#0627	The restaurant offers cosy atmosphere.
GPJP	#0235	Mrs Yamada consulted her son's teacher.
GPJP	#0334	He will continue to update the blog system.
GPJP	#0063	The budget is two hundred and two million eight hundred forty thousand Japanese yen.
GPJP	#0536	It has a huge meaning for Yamada.
GPJP	#0011	I suppose that the movie is from the beginning of Showa period.
kanatalanc	#0135	A number of people took a commemoration photography
kanatalanc	#0270	I have the aptitude I come to prefer the person　who act committed
kanatalanc	#0368	An opinion is invited as follows
kanatalanc	#0345	Beforehand I arrange with an entertainment organizer at this Mansion
kanatalanc	#0288	In a committee there was report of a purport to make it complete during the current fiscal year
kanatalanc	#0407	Cows gaze at us by a big eye
kanatalanc	#0328	At a university the following enterprises are mainly undertaken
kanatalanc	#0038	The people who suffered from dementia areliving together
kanatalanc	#0278	All over the country, the place where the famous place of autumnal leaves serves as a stage of the Noh play is plentifully
kanatalanc	#0527	The movie had many tick erotically scenes
Piccola	#0746	Both labor and management are restricted by the limit of period.
Piccola	#0400	He is considering its purchase seriously.
Piccola	#0042	It requires a certain remaining period of a passport.
Piccola	#0324	Weather conditions are the state in which the selected item is greater than set value.
Piccola	#0151	We do not sell any items to those who live in European area.
Piccola	#0584	Almost everybody spared time  for meditation.
Piccola	#0282	There is such a phrase in the Bible.
Piccola	#0705	You have to receive a permission from the mayor in advance when you place an advertisement.
Piccola	#0285	With no doubt, the whole responsibility rests on the clinic and me as a director.
Piccola	#0553	It has almost same performance with asphalt mixture.
GPJP	#0744	It has been supported by women in their 30s.
GPJP	#0361	He gives consultations for small/medium sized business managements.
GPJP	#0223	Person, who believes that he can do everything perfectly, fails.
GPJP	#0377	Our stuff gives engine support on the day.
GPJP	#0773	It is impossible that this kind of  guy is employed by such insititution.
GPJP	#0628	I have not managed to update my blog recently.
GPJP	#0320	He dares to say his opinions to his teachers and friends.
GPJP	#0297	There are two types of exemptions for the National health insurance tax.
GPJP	#0169	Yamada and Sato practise songs together.
GPJP	#0616	Only people with certificate for a long term care can receive services from outside care providers.
GPJP	#0327	He will check on blood pressure and medication regularly.
GPJP	#0611	You could act freely in realtime.
GPJP	#0067	The aim is for development of medical research and improvement of the clinical level. 
GPJP	#0394	The plan is on the 4th of December, I think.
GPJP	#0049	You have reduced the time of the transfer to a second.
GPJP	#0099	It is targeted to welcome secret cross-dressers.
GPJP	#0336	The professor gave a keynote lecture on this subject.
GPJP	#0384	I am thinking of two ways of doing it. 
GPJP	#0726	It has been appointed for the direct transfer of authority by other prefectures for the first time.
GPJP	#0620	You can experience how to make Ramen.
Piccola	#0070	People of committee did say-hello campaign.
Piccola	#0204	Those who know nothing about house building do such calculation.
Piccola	#0221	People of left wing and the anti-Establishment group had a discussion.
Piccola	#0681	Get an error of directory access.
Piccola	#0171	Mr./Ms. Yamada and the sound technician adjusted the time and so forth.
Piccola	#0457	It's like watching a scene of a movie.
Piccola	#0370	He will make a proposal of business system for corporates.
Piccola	#0719	I have that question from many people.
Piccola	#0156	We offer the service in order to reduce the burden of family.
Piccola	#0283	It has a function of improving the blood circulation.
tidy-blues	#0476	It's just the right balance if it stick out a little.
tidy-blues	#0428	He watched the current news after a long time. 
tidy-blues	#0074	The representative of children expressed their gratitude for their parents and grandparents.
tidy-blues	#0209	The crafty people pretend to be a silly person.
tidy-blues	#0271	There's a wide variety of the method of encoding.
tidy-blues	#0341	He'll change the function and correct the status sometimes.
tidy-blues	#0646	Each person went home very satisfied. 
tidy-blues	#0189	We set a submission deadline of plans within a year.  
tidy-blues	#0347	He does the development of business brand and the consultation.
tidy-blues	#0393	He seriously thought that he has career change to nearby company.
GPJP	#0702	It receives inspections by local authorities regularly. 
GPJP	#0240	Many students work part time.
GPJP	#0631	Finally the time comes for sorting them out during holidays. 
GPJP	#0360	We will do the services mentioned below for the employees.
GPJP	#0548	Many people have negative image for that word.
GPJP	#0342	A discussion must be made prior to it.
GPJP	#0331	We will offer information for infectious diseases and related medical information for medical stuff.
GPJP	#0545	A tree has the characters of both male and female.
GPJP	#0704	She received an operation for the breast cancer five years ago in university hospital.
GPJP	#0364	It is prohibited to act as stated below after the agreement to use this service.
Piccola	#0337	He considers the method of implementation for the seminar.
Piccola	#0466	All kinds of people are checking this blog.
Piccola	#0562	He has two things which she likes.
Piccola	#0622	We are capable treat patients for chronic pain and cancer pain.
Piccola	#0546	It has a similar structure with female hormone of human-beings.
Piccola	#0193	It is him that will apply to the mayor for a prior consultation.
Piccola	#0532	It has much power to affect earnings. 
Piccola	#0761	There is no need for me to have such a wheelchair.
Piccola	#0567	Each of them has the atomosphere of its era.
Piccola	#0386	All that is left is what its readers would think.
GPJP	#0354	He evaluated the material properties and lifetime characteristics.
GPJP	#0520	The current medical system has great amount of problems.
GPJP	#0572	Our company has provided services for many entertainment and business premises for more than thirty years.
GPJP	#0233	56% of Splenectomy is done by five year olds. 
GPJP	#0782	Appreciation of autonomy is not well understood in Japan.
GPJP	#0029	He made a deadline for submitting the plan within a year.
GPJP	#0083	A certified diamond appraiser is going to do the examination.
GPJP	#0549	Thirty one people have some kind of disability.
GPJP	#0351	He will check your state of health first every morning. 
GPJP	#0529	I was intrigued by soft touch to my tooth.
troutdale	#0366	The staff will explain the fee system and the services to the new customers.
troutdale	#0371	Education renewal committee gave seven proposals.
troutdale	#0663	Getting small changes makes me happy for some reason.
troutdale	#0357	It will automatically calculate when it will be finished.
troutdale	#0539	He doesn't have so much knowledge.
troutdale	#0635	The comment is hard to be written.
troutdale	#0353	The city office is selling their administrative documents.
troutdale	#0700	Unless you know the timing, the speed won't increase at all.
troutdale	#0530	We should concern about the social problems more.
troutdale	#0284	We certainly are responsible for the confidentiality.
tidy-blues	#0143	He give her a morning kiss on the her lips.
tidy-blues	#0721	Almost people suffered some damage.
tidy-blues	#0564	It has great odor eliminating effect. 
tidy-blues	#0724	I've already received more than one thousand consultations. 
tidy-blues	#0373	The manager quickly deletes personal information.
tidy-blues	#0440	I watched an evening TV gossip show after a long time.
tidy-blues	#0157	The two actresses fascinated male fans' heart.
tidy-blues	#0325	He had done activity at areas of more than 60 countries for approximately 10 years. 
tidy-blues	#0399	Our company considers residency and family health.
tidy-blues	#0196	More than 15 million people travel abroad. 
kuma27	#0658	When seeing beautiful scenery, I cannot help heaving a sigh.
kuma27	#0256	It has nothing to do with whether we let you join our group.
kuma27	#0218	The submission period of tax clearance certificate is from 1st to 15th.
kuma27	#0555	It had a history of 90 years.
kuma27	#0232	I am already excited as a fun of pacific league now.
kuma27	#0583	All people does not still have his or her own website.
kuma27	#0273	We have still some time until meeting time.
kuma27	#0452	He looks at the messages on the email pen pal board.
kuma27	#0249	In case of the second stage syphilis symptoms, all people is at the risk of infection.
kuma27	#0105	He is working on a job related to scaffolding at a construction company.
Tea-Sky	#0383	I always thinking such a thing.
Tea-Sky	#0739	We must accept that town leader decided.
Tea-Sky	#0728	2707 countries were given important tangible folk cultural property.
Tea-Sky	#0534	It have Influence to decide The US government.
Tea-Sky	#0318	Midway leave people says under 15 years joiner and under 60 years old man. 
Tea-Sky	#0624	Anonymous one can't get after service.
Tea-Sky	#0359	Computer program will buy a stock and sale a stock automatically.
Tea-Sky	#0774	The person himself doesn't have such a feeling.
Tea-Sky	#0066	Our staff help you to make a production.
Tea-Sky	#0079	Many company make a phone call me to please.
allearz33	#0230	Someone who saw it warned.
allearz33	#0561	Each of them has its own characteristic.
allearz33	#0375	Culture-related circles exhibit their works.
allearz33	#0106	Set the product to the factory setting.
allearz33	#0462	He saw the pc screen over Yamada's shoulder.
allearz33	#0619	If use use this, the date and the delivery time can be specified.
allearz33	#0396	Think about challenges and future directions about environmental issues.
allearz33	#0601	Hotel reservation can be made easily in Japanese from Japan.
allearz33	#0710	It is affected by the Mediterranean culture, and so forth. 
allearz33	#0307	He said to me clearly what he is going to do.
GPJP	#0158	Contract is placed by the company doing the shopping.
GPJP	#0560	Everyone obtains certificate for the first-class technician. 
GPJP	#0173	Consumers apply for the membership to credit card companies.
GPJP	#0617	A weekly schedule setting is easily adjustable.
GPJP	#0626	You can change the password easily.
GPJP	#0526	Many contents were ready for use in a class room.
GPJP	#0694	A similar scene appeared in a film.
GPJP	#0381	Municipality must consider first how to make the happiness.
GPJP	#0769	There are endless examples of meanings memorised incorrectly.
GPJP	#0538	Every child has such a sensitivity.
mm1101	#0348	For registrateting the data, first you categorize the information.
mm1101	#0474	The clock’s second hand sound makes me feel good.
mm1101	#0588	Each has a unique taste and smell.
mm1101	#0747	Many people have a benefit from this service.
mm1101	#0709	To be a player, the person will get 12 months trainees.
mm1101	#0279	Mr. Yamada said it was hard for him to do.
mm1101	#0185	The persons in front of me are expecting.
mm1101	#0052	The 2nd junior high school students had a work experience. 
mm1101	#0737	56% of companies got financing for funds.
mm1101	#0298	Most of this islands have the thing such as it.
Chomi	#0745	He was honored as the Contributor to Disaster Prevention by the Prime Minister.
Chomi	#0707	He received the approval of the mayor in advance.
Chomi	#0339	The hazardous places have continuously been fixed by the professionals.  
Chomi	#0531	Such a kind of person often has confidence in themselves.
Chomi	#0374	He will conduct the prescribed examination of the admission qualification.
Chomi	#0455	The neighbor saw the child was being kidnapped.
Chomi	#0643	I could not understand what was happening then. 
Chomi	#0010	I think that the work was created in around the Momoyama period.
Chomi	#0716	He was informed about the details of the class from Mr./Ms. Yamada.
Chomi	#0329	We will perform all related tasks besides that.
mm1101	#0733	I got that people who are in front of reality would win. 
mm1101	#0612	When I arrive at the store before 11am, almost 30 people made a line.
mm1101	#0333	He made an old toy with me.
mm1101	#0414	More educational products for kids.
mm1101	#0018	It is regrettable for me to take 50 hours.
mm1101	#0195	1st year students studied how to play merodic harmonica.
mm1101	#0621	You can easily caluculate your daily calories.
mm1101	#0673	The temperatures reached about 40 degrees.
mm1101	#0181	I felt dizzy by my boss’s strong message.
mm1101	#0592	Not all person have their own mobile phone.
allearz33	#0586	He hardly had any accurate information.
allearz33	#0365	He will hold a sit-in in front of the Diet and seeking-behavior of petition members of the Diet from 11 to 1.
allearz33	#0566	Certain volatile substance has germination inhibition effects.
allearz33	#0571	Employees will keep having such recognition.
allearz33	#0494	This type has the best balance of sugar content and acidity.
allearz33	#0268	As far as the Japanese food is concerned, I have a safe image.
allearz33	#0296	The costs of index creation and retrieval form a trade-off relationship.
allearz33	#0590	Anybody had hoped for the future of the game industry.
allearz33	#0220	Most people do action training.
allearz33	#0585	He was fully covered in a leather clothes and held a camera in his hand.
GPJP	#0100	People interested in Africa exchange information and their opinions.
GPJP	#0034	30.2% people refer to salesman's opinion.
GPJP	#0265	The store is one hour drive away.
GPJP	#0309	8 out of 10 restaurants use their own noodles.
GPJP	#0005	I think that Mr Yamada is likeable person by many people.  
GPJP	#0551	Myself has a child in the same age group.
GPJP	#0408	Tentatively he is going to see the parents day.
GPJP	#0392	Each person has awareness of current education.
GPJP	#0558	It makes huge difference to our way of live.
GPJP	#0294	There are many cases that it is not appreciated on the spot.
hmlncs	#0718	First, he receives a request for work from a company
hmlncs	#0543	A firm grip on the idea of themselves in their own
hmlncs	#0413	He saw the other works by this author in July
hmlncs	#0688	A person who has had a passive life comes into society
hmlncs	#0215	It is him who requests information from each insurance company
hmlncs	#0363	It is our company that set up the venue
hmlncs	#0335	It is him who made the presentation for 18 minutes in that title
hmlncs	#0302	There are many achievements in business system development
hmlncs	#0129	The staff in charge will hold a meeting with the craftsman
hmlncs	#0451	He sees, more items in this category
tidy-blues	#0575	Those who realize everything should have room in one's heart.
tidy-blues	#0338	He actively sends and exchanges the information of regional child care.
tidy-blues	#0352	Our company makes original embroidery emblem and manufactures and sales embroidery goods.
tidy-blues	#0488	It's absolutely better for someone who are buying.
tidy-blues	#0649	I seldom have any symptoms of hay fever. 
tidy-blues	#0290	This page has two pieces of information.
tidy-blues	#0770	There are few places like that around here.
tidy-blues	#0141	Four people reported their achieving awards to Mayor Yamada yesterday. 
tidy-blues	#0615	We can easily access the internet with cordless by mobile phone.
tidy-blues	#0556	I'll take responsibility for their behavior.
GPJP	#0673	A fever reached nearly 40 Celsius at once.
GPJP	#0663	I, somehow, feel happier when I have coin in my hand.
GPJP	#0571	Stuff will continue to be aware of a recognition such as that. 
GPJP	#0549	Thirty one people have some kind of disability.
GPJP	#0015	I admire him and wish him to stay the same.
GPJP	#0265	The store is one hour drive away.
GPJP	#0649	I do not suffer from symptoms of hay fever.
GPJP	#0488	That is highly recommended for people buying it now or later. 
GPJP	#0336	Professor gave a keynote lecture on this subject.
GPJP	#0737	56% organisations received funds. 
coruberie	#0531	That sort of people have absolute confidence in themselves.
coruberie	#0540	Japan has leading edge technologies.
coruberie	#0586	He had very little accurate information.
coruberie	#0282	There are sayings like this in the Bible.
coruberie	#0474	The tick of the second hand sounds nice to me.
coruberie	#0617	A weekly schedule can be set up easily.
coruberie	#0158	The shopping company signs the contract.
coruberie	#0350	We always ask our customers to confirm their orders.
coruberie	#0628	I haven't been able to update my blog recently.
coruberie	#0368	We would like to solicit your opinions as described below.
musa_0327	#0018	I feel it is the waste of time if it takes fifty hours.
musa_0327	#0141	Yesterday, four people reported the award that they had received to Mr. Yamada, a mayor.
musa_0327	#0476	It is nicely balanced by sticking out .
musa_0327	#0774	The person himself or herself had no intension.
musa_0327	#0726	It is the Japan's first that the authority is directly transferred by prefectures.
musa_0327	#0718	Firstly, he get job offers from companies.
musa_0327	#0335	He had made a speech for eighteen minutes in spite of that title.
musa_0327	#0143	He gives his girlfriend a good morning kiss.
musa_0327	#0545	One tree has both male and female characteristics.
musa_0327	#0181	The boss's powerful words were dizzying.
kgrpx	#0324	Weather conditions refer to situations where the items selected are greater than their settings.
kgrpx	#0457	It feels like watching a scene from a movie.
kgrpx	#0371	The Education Rebuilding Council has made seven proposals.
kgrpx	#0348	To register data, register information categories first.
kgrpx	#0352	Our company manufactures its original embroidered cloth patches, in addition to manufacturing and selling other embroidered products.
kgrpx	#0129	The staff members in charge hold preliminary discussions with artisans.
kgrpx	#0215	He requests each insurance company to provide brochures.
kgrpx	#0536	That means a lot to Yamada.
kgrpx	#0558	That has much bearing on our lives.
kgrpx	#0342	Prior consultation is a must.
Chomi	#0428	He saw the latest news for the first time in a while.
Chomi	#0564	It has a quite good deodorizing effect.  
Chomi	#0562	He has two things which she likes.
Chomi	#0302	We have much experience in developing systems for business.
Chomi	#0704	She had underwent a breast cancer surgery at the university hospital five years ago. 
Chomi	#0285	Indeed, the hospital as well as I, as the director, are responsible for all of this.
Chomi	#0373	The administrator will remove the personal information immediately.
Chomi	#0296	The cost for preparing the index and the cost for searching are in the trade-off relationship.
Chomi	#0010	I think that the work was created around the Momoyama period.
Chomi	#0221	Left-wings and dissidents had a talk.
Chomi	#0514	Many of the leading logistics company in Europe are British companies.  
Chomi	#0029	He has set the deadline of the blueprint within a year. 
Chomi	#0530	You should pay more attention to social issues.
Chomi	#0396	Think about the challenges and the future direction of the environmental issues. 
Chomi	#0326	The research to improve the processing technology will be conducted mainly by him.
Chomi	#0005	I think that Yamada is a favorable person.
Chomi	#0111	He will help us with making dinner and sweets.
Chomi	#0083	The examination will be conducted by a qualified diamond appraiser.
Chomi	#0643	I could not understand what was happening then.
Chomi	#0583	Not all people have yet to own their websites.
doujimayoshiteru	#0782	Spiritual culture nurturing autonomy is not yet in Japan
doujimayoshiteru	#0378	I will give advice on how to use for those actually using it
doujimayoshiteru	#0551	I have a child of the same age
doujimayoshiteru	#0334	He continually improves the blogging system
doujimayoshiteru	#0270	I have a tendency to like people who act committed
doujimayoshiteru	#0173	Consumer subscribes to credit card company
doujimayoshiteru	#0440	I have seen a wide show in the evening for the first time in a long time.
doujimayoshiteru	#0363	Our company set up the venue
doujimayoshiteru	#0333	He made old toy together.
doujimayoshiteru	#0744	It has received much support from women in their thirties
coruberie	#0692	People like that appear on TV show sometimes.
coruberie	#0601	You can easily book a hotel room from Japan in Japanese.
coruberie	#0694	There was a similar scene in the movie.
coruberie	#0151	We do not sell our products to the residents of Europe.
coruberie	#0719	Many people ask me the same question.
coruberie	#0538	Every child has that kind of sensibility.
coruberie	#0592	Not that everybody has a mobile phone.
coruberie	#0462	He looked at the computer screen over Yamada's shoulders.
coruberie	#0328	The following projects are mainly performed at universities.
coruberie	#0318	Dropouts are those who have been a part for less than 15 years and are under the age of 60.
mm1101	#0721	Most people got something damage.
mm1101	#0556	I am responsibility for what they are doing.
mm1101	#0747	Many people get profits from the service.
mm1101	#0364	It is prohibited to do below in providing this service.
mm1101	#0290	This page has two information.
mm1101	#0338	He is doing a job distribution of regional child care information.
mm1101	#0220	Most people have a training of action.
mm1101	#0619	If you use it, you can reserve the delivery date and time.
mm1101	#0567	Each has a atmosphere of each era.
mm1101	#0620	You can actually experience how to make a ramen
ririe13	#0204	That people who dosen’t know anything about builting house calculates just like this.
ririe13	#0294	There are many cases not to be evaluated on the spot.
ririe13	#0393	He thought about changing the job to the nearby company seriously.
ririe13	#0584	Most people has meditation time.
ririe13	#0681	Directory access happens.
ririe13	#0469	He looked the outside by the window in a cafe.
ririe13	#0626	You can change your password easily.
ririe13	#0244	It is very effective for caries prevention.
ririe13	#0422	Last night he had a old dream for the first time in a while.
ririe13	#0235	Mr.Yamada ‘s mother consulted the teacher.
bunnosuke	#0185	People around me are expecting to me.
bunnosuke	#0366	Our staff will explain to new customers about the fee and our service.
bunnosuke	#0716	He gets explanation about classes from Mr.(Ms.)Yamada.
bunnosuke	#0561	Each has defferent characters.
bunnosuke	#0357	That culculates finising time automatically.
bunnosuke	#0588	Each has their characters in flavor and fragrance.
bunnosuke	#0658	I cannnot stop comming out admiring voice with beautiful view.
bunnosuke	#0529	I was very interested in soft chewing.
bunnosuke	#0066	The staff will help you to make your work.
bunnosuke	#0455	The neighbor saw the child was taken away.
kos12	#0340	In case of a lot of applicant he adjustment the schedule.
kos12	#0394	I think December 4th as a plan.
kos12	#0585	He worn leather clothes in whole body and had a camera in his hand.
kos12	#0052	Second grade student in junior high school conducted work experience.
kos12	#0392	Each one think an ideal way of education once more.
